Order_ID,Order_Date,Region,State,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percentage,Final_Price,Profit,Revenue,Profit_Margin,Month,Year
102264,2023-09-24,West,Maharashtra,Furniture,Table,5,3521.65,4381.55,0,4381.55,4299.5,21907.75,19.62547500313816,9,2023
102265,2024-10-19,South,Kerala,Office Supplies,Notebook,1,3990.66,4695.66,15,3991.31,0.65,3991.31,0.016285379988023985,10,2024
102266,2023-05-14,North,Haryana,Home Appliances,Fan,4,467.76,602.86,15,512.43,178.68,2049.72,8.717288214975705,5,2023
102267,2024-08-05,East,Odisha,Office Supplies,Printer,8,2347.5,3604.23,10,3243.81,7170.48,25950.48,27.631396413476743,8,2024
102268,2024-06-25,West,Gujarat,Clothing,Jacket,7,851.42,1334.54,0,1334.54,3381.84,9341.779999999999,36.20123787971886,6,2024
102269,2024-05-30,West,Maharashtra,Clothing,T-shirt,7,3677.19,4241.42,20,3393.14,-1988.35,23751.98,-8.371302097761955,5,2024
102270,2024-12-17,Central,Madhya Pradesh,Home Appliances,Mixer,1,1622.7,2058.6,15,1749.81,127.11,1749.81,7.264217257873712,12,2024
102271,2023-03-24,South,Karnataka,Home Appliances,Fan,4,1094.89,1293.78,5,1229.09,536.8,4916.36,10.91864712917687,3,2023
102272,2023-05-08,East,Bihar,Furniture,Table,1,4854.66,5662.43,20,4529.94,-324.72,4529.94,-7.16830686499159,5,2023
102273,2024-05-10,East,Odisha,Electronics,Headphones,4,4899.45,6664.91,30,4665.44,-936.04,18661.76,-5.015818443705203,5,2024
102274,2024-06-13,North,Haryana,Office Supplies,Pen,8,3787.39,4671.01,5,4437.46,5200.56,35499.68,14.649596841436319,6,2024
102275,2023-02-12,North,Punjab,Clothing,T-shirt,7,1979.72,3080.84,0,3080.84,7707.84,21565.88,35.7409018319679,2,2023
102276,2023-08-16,East,Bihar,Furniture,Table,1,3447.37,5302.8,15,4507.38,1060.01,4507.38,23.51720955410904,8,2023
102277,2024-05-10,West,Maharashtra,Furniture,Chair,2,2524.51,3960.73,5,3762.69,2476.36,7525.38,32.90677680063997,5,2024
102278,2023-01-15,North,Delhi,Furniture,Chair,4,4474.75,7102.97,10,6392.67,7671.68,25570.68,30.001861507007245,1,2023
102279,2024-02-05,West,Gujarat,Office Supplies,Notebook,2,4689.71,6426.95,30,4498.86,-381.7,8997.72,-4.2421857981799835,2,2024
102280,2023-12-23,West,Maharashtra,Furniture,Sofa,2,230.88,255.77,5,242.98,24.2,485.96,4.97983373117129,12,2023
102281,2023-08-07,South,Karnataka,Furniture,Sofa,7,3610.93,5188.34,15,4410.09,5594.12,30870.63,18.121172130273987,8,2023
102282,2023-04-28,South,Tamil Nadu,Home Appliances,Mixer,6,4628.65,6592.83,5,6263.19,9807.24,37579.14,26.09756370156422,4,2023
102283,2023-12-29,North,Delhi,Office Supplies,Printer,4,3743.73,4316.62,15,3669.13,-298.4,14676.52,-2.033179527571931,12,2023
102284,2023-10-03,North,Punjab,Clothing,Jacket,8,2210.23,3146.42,5,2989.1,6230.96,23912.8,26.057007125890735,10,2023
102285,2023-09-27,West,Rajasthan,Home Appliances,Fan,3,1999.55,2755.05,10,2479.55,1440.0,7438.650000000001,19.358351313746443,9,2023
102286,2023-12-28,West,Rajasthan,Home Appliances,Mixer,3,3283.0,3999.78,30,2799.85,-1449.45,8399.55,-17.256281586513566,12,2023
102287,2023-03-25,Central,Chhattisgarh,Home Appliances,Fan,2,3095.48,4200.87,15,3570.74,950.52,7141.48,13.309846138335471,3,2023
102288,2024-05-28,North,Punjab,Home Appliances,Mixer,3,2535.52,3018.72,10,2716.85,543.99,8150.549999999999,6.674273515284246,5,2024
102289,2024-10-07,South,Karnataka,Electronics,Headphones,6,3779.02,5395.7,15,4586.34,4843.92,27518.04,17.60270716955132,10,2024
102290,2024-04-16,South,Karnataka,Furniture,Chair,8,4513.74,6738.08,30,4716.66,1623.36,37733.28,4.302196893564513,4,2024
102291,2024-12-19,South,Tamil Nadu,Clothing,Jeans,4,4819.3,5383.81,5,5114.62,1181.28,20458.48,5.774035998764326,12,2024
102292,2024-05-19,North,Punjab,Clothing,T-shirt,2,695.2,885.48,10,796.93,203.46,1593.86,12.765236595434985,5,2024
102293,2023-12-13,Central,Madhya Pradesh,Electronics,Laptop,3,4118.01,4785.27,10,4306.74,566.19,12920.22,4.3822009222753175,12,2023
102294,2024-11-30,South,Tamil Nadu,Clothing,T-shirt,8,1819.35,2384.44,30,1669.11,-1201.92,13352.88,-9.00120423459209,11,2024
102295,2023-12-29,Central,Chhattisgarh,Home Appliances,Fan,5,3471.73,4588.92,20,3671.14,997.05,18355.7,5.431827715641462,12,2023
102296,2023-11-01,South,Tamil Nadu,Office Supplies,Notebook,4,3291.29,5020.45,0,5020.45,6916.64,20081.8,34.44233086675498,11,2023
102297,2024-09-25,Central,Chhattisgarh,Office Supplies,Pen,8,719.86,1058.48,30,740.94,168.64,5927.52,2.8450346856695545,9,2024
102298,2023-01-02,West,Maharashtra,Electronics,Mobile,7,1175.52,1489.34,0,1489.34,2196.74,10425.38,21.071078464286195,1,2023
102299,2024-05-06,East,West Bengal,Office Supplies,Pen,1,2069.28,2569.96,20,2055.97,-13.31,2055.97,-0.6473829871058431,5,2024
102300,2024-09-28,Central,Madhya Pradesh,Electronics,Laptop,5,4690.9,5410.48,15,4598.91,-459.95,22994.55,-2.0002565825380363,9,2024
102301,2024-01-07,West,Maharashtra,Clothing,Jeans,1,3812.29,5582.31,5,5303.19,1490.9,5303.19,28.113267674739173,1,2024
102302,2023-08-24,Central,Chhattisgarh,Electronics,Headphones,8,2464.54,3869.58,5,3676.1,9692.48,29408.8,32.95775414161747,8,2023
102303,2023-12-15,East,Odisha,Home Appliances,Mixer,8,1393.77,1865.22,0,1865.22,3771.6,14921.76,25.275838775050662,12,2023
102304,2024-08-17,South,Kerala,Furniture,Sofa,4,2648.28,3574.45,5,3395.73,2989.8,13582.92,22.011467342809944,8,2024
102305,2024-05-13,West,Gujarat,Electronics,Mobile,5,2561.77,3027.12,30,2118.98,-2213.95,10594.9,-20.89637467083219,5,2024
102306,2023-07-21,North,Haryana,Clothing,Jeans,6,1110.33,1435.97,30,1005.18,-630.9,6031.08,-10.460812988718438,7,2023
102307,2024-11-24,North,Punjab,Home Appliances,Mixer,5,2330.48,3353.21,30,2347.25,83.85,11736.25,0.7144530833954628,11,2024
102308,2024-04-20,South,Karnataka,Clothing,Jacket,7,3126.4,4323.52,0,4323.52,8379.84,30264.640000000003,27.688550070313077,4,2024
102309,2023-06-30,South,Tamil Nadu,Clothing,T-shirt,2,1271.32,1426.98,5,1355.63,168.62,2711.26,6.219248615035076,6,2023
102310,2024-08-14,Central,Madhya Pradesh,Office Supplies,Notebook,5,777.73,977.19,20,781.75,20.1,3908.75,0.5142308922289734,8,2024
102311,2023-08-11,South,Kerala,Furniture,Chair,4,939.99,1422.06,30,995.44,221.8,3981.76,5.57040102869083,8,2023
102312,2023-04-12,East,Odisha,Clothing,T-shirt,3,4927.76,7460.72,30,5222.5,884.22,15667.5,5.643657252273815,4,2023
102313,2023-11-15,West,Rajasthan,Clothing,T-shirt,1,1623.69,2551.61,10,2296.45,672.76,2296.45,29.295651984584904,11,2023
102314,2024-08-10,North,Punjab,Electronics,Mobile,3,1708.87,1883.91,10,1695.52,-40.05,5086.5599999999995,-0.7873690667169954,8,2024
102315,2023-04-05,South,Kerala,Office Supplies,Notebook,8,4402.09,5638.4,5,5356.48,7635.12,42851.84,17.81748461676325,4,2023
102316,2024-09-09,Central,Chhattisgarh,Home Appliances,Microwave,3,4071.1,4546.35,30,3182.45,-2665.95,9547.349999999999,-27.923455199610363,9,2024
102317,2024-08-04,South,Tamil Nadu,Office Supplies,Printer,3,1400.09,1955.34,30,1368.74,-94.05,4106.22,-2.2904276926224116,8,2024
102318,2024-05-23,South,Kerala,Furniture,Table,1,4988.49,6128.14,20,4902.51,-85.98,4902.51,-1.7537955047516478,5,2024
102319,2023-11-24,North,Haryana,Furniture,Sofa,2,4451.16,5812.89,20,4650.31,398.3,9300.62,4.282510198244848,11,2023
102320,2023-07-13,West,Rajasthan,Home Appliances,Microwave,6,3007.17,4586.04,10,4127.44,6721.62,24764.64,27.142005698447463,7,2023
102321,2023-03-29,South,Tamil Nadu,Home Appliances,Mixer,6,4839.49,6938.92,30,4857.24,106.5,29143.44,0.3654338677932324,3,2023
102322,2024-10-31,North,Delhi,Home Appliances,Microwave,8,1910.06,2992.54,15,2543.66,5068.8,20349.28,24.908989408961894,10,2024
102323,2023-08-05,East,Bihar,Office Supplies,Pen,8,2897.83,4486.01,10,4037.41,9116.64,32299.28,28.225520816563094,8,2023
102324,2023-06-20,East,Bihar,Office Supplies,Pen,4,616.74,812.3,15,690.46,294.88,2761.84,10.676940011007154,6,2023
102325,2024-03-30,Central,Chhattisgarh,Furniture,Table,8,253.67,370.77,30,259.54,46.96,2076.32,2.261693765893504,3,2024
102326,2024-03-25,North,Haryana,Clothing,Jeans,1,931.3,1354.21,15,1151.08,219.78,1151.08,19.093373179970115,3,2024
102327,2023-10-22,South,Karnataka,Home Appliances,Mixer,2,252.42,331.31,0,331.31,157.78,662.62,23.81153602366364,10,2023
102328,2023-10-10,North,Punjab,Home Appliances,Fan,8,4054.04,5423.7,10,4881.33,6618.32,39050.64,16.94804489759963,10,2023
102329,2023-10-04,South,Kerala,Electronics,Headphones,1,2529.6,3653.77,0,3653.77,1124.17,3653.77,30.76739915210865,10,2023
102330,2024-01-31,North,Haryana,Home Appliances,Microwave,4,1125.78,1542.52,20,1234.02,432.96,4936.08,8.771332717460007,1,2024
102331,2023-11-26,West,Rajasthan,Clothing,T-shirt,5,2048.39,3198.3,20,2558.64,2551.25,12793.199999999999,19.94223493731045,11,2023
102332,2023-10-30,Central,Chhattisgarh,Furniture,Sofa,2,3435.54,5166.04,10,4649.44,2427.8,9298.88,26.10852059602877,10,2023
102333,2023-04-18,North,Haryana,Furniture,Sofa,2,744.39,1104.1,0,1104.1,719.42,2208.2,32.57947649669414,4,2023
102334,2023-01-08,South,Tamil Nadu,Furniture,Table,7,2092.79,2561.62,0,2561.62,3281.81,17931.34,18.30209008361896,1,2023
102335,2024-11-12,West,Gujarat,Office Supplies,Pen,4,2797.31,3195.12,0,3195.12,1591.24,12780.48,12.450549588121888,11,2024
102336,2024-07-05,West,Gujarat,Clothing,T-shirt,7,2064.59,2467.15,5,2343.79,1954.4,16406.53,11.912330029567498,7,2024
102337,2023-09-20,Central,Madhya Pradesh,Office Supplies,Notebook,5,2972.28,3586.49,10,3227.84,1277.8,16139.2,7.917368890651333,9,2023
102338,2023-10-22,South,Tamil Nadu,Furniture,Sofa,4,3541.43,5588.13,0,5588.13,8186.8,22352.52,36.62584800282026,10,2023
102339,2023-03-28,West,Gujarat,Furniture,Sofa,1,1413.76,2202.41,0,2202.41,788.65,2202.41,35.80850068788282,3,2023
102340,2023-12-06,East,West Bengal,Furniture,Sofa,6,419.48,662.86,5,629.72,1261.44,3778.32,33.38626691227847,12,2023
102341,2024-04-01,East,Bihar,Electronics,Headphones,5,3256.42,3784.79,0,3784.79,2641.85,18923.95,13.96035182929568,4,2024
102342,2024-02-28,East,West Bengal,Electronics,Laptop,4,2673.58,3627.61,5,3446.23,3090.6,13784.92,22.420151876108093,2,2024
102343,2024-01-08,North,Haryana,Clothing,Jacket,2,2791.67,3631.06,15,3086.4,589.46,6172.8,9.54931311560394,1,2024
102344,2024-04-08,East,Bihar,Clothing,Jacket,6,1860.37,2687.63,10,2418.87,3351.0,14513.22,23.0892937611364,4,2024
102345,2024-06-27,South,Tamil Nadu,Clothing,Jeans,6,2456.25,3084.97,10,2776.47,1921.32,16658.82,11.533349901133453,6,2024
102346,2024-07-15,East,Odisha,Office Supplies,Notebook,6,3682.54,4835.6,30,3384.92,-1785.72,20309.52,-8.792526854401286,7,2024
102347,2024-07-26,Central,Madhya Pradesh,Furniture,Chair,8,4754.98,7591.06,15,6452.4,13579.36,51619.2,26.306800570330424,7,2024
102348,2024-02-12,South,Kerala,Clothing,T-shirt,2,3722.52,4323.91,15,3675.32,-94.4,7350.64,-1.2842419163501408,2,2024
102349,2023-05-16,West,Rajasthan,Clothing,Jacket,8,4546.44,6685.57,20,5348.46,6416.16,42787.68,14.995344454291516,5,2023
102350,2023-05-01,South,Karnataka,Clothing,Jeans,8,4536.58,5538.19,30,3876.73,-5278.8,31013.84,-17.020788138456897,5,2023
102351,2024-09-20,West,Maharashtra,Electronics,Mobile,6,1971.01,2788.02,0,2788.02,4902.06,16728.12,29.304309151297343,9,2024
102352,2023-04-09,East,West Bengal,Clothing,T-shirt,7,4417.19,5020.06,5,4769.06,2463.09,33383.420000000006,7.378183541410675,4,2023
102353,2024-08-17,West,Rajasthan,Office Supplies,Pen,6,4740.51,7422.91,0,7422.91,16094.4,44537.46,36.136771158480975,8,2024
102354,2023-01-08,East,West Bengal,Clothing,Jacket,3,1398.32,2066.24,5,1962.93,1693.83,5888.79,28.763633955362643,1,2023
102355,2024-10-26,North,Haryana,Clothing,Jeans,7,767.05,890.73,10,801.66,242.27,5611.62,4.317291619888731,10,2024
102356,2024-02-16,North,Punjab,Office Supplies,Printer,2,1085.59,1588.57,20,1270.86,370.54,2541.72,14.578317045150529,2,2024
102357,2024-09-18,North,Haryana,Office Supplies,Notebook,6,1815.84,2367.89,0,2367.89,3312.3,14207.34,23.314005295854116,9,2024
102358,2023-11-07,South,Tamil Nadu,Clothing,T-shirt,3,1783.39,2354.66,15,2001.46,654.21,6004.38,10.895546251236597,11,2023
102359,2023-05-01,West,Maharashtra,Furniture,Chair,6,229.55,326.8,30,228.76,-4.74,1372.56,-0.3453400944221018,5,2023
102360,2023-09-10,Central,Madhya Pradesh,Office Supplies,Printer,2,716.14,930.62,5,884.09,335.9,1768.18,18.996934701218198,9,2023
102361,2023-02-03,Central,Madhya Pradesh,Home Appliances,Mixer,2,4124.72,4791.89,10,4312.7,375.96,8625.4,4.358754376608621,2,2023
102362,2024-04-17,West,Maharashtra,Furniture,Chair,7,1098.23,1490.02,15,1266.52,1178.03,8865.64,13.28759119476992,4,2024
102363,2024-02-10,South,Tamil Nadu,Office Supplies,Pen,7,3988.0,5198.73,0,5198.73,8475.11,36391.11,23.288957110678957,2,2024
102364,2024-01-15,West,Rajasthan,Clothing,Jacket,2,806.23,1019.29,10,917.36,222.26,1834.72,12.114110054940262,1,2024
102365,2024-07-31,North,Delhi,Electronics,Laptop,6,4042.03,4709.96,20,3767.97,-1644.36,22607.82,-7.273412474090824,7,2024
102366,2024-10-12,South,Karnataka,Clothing,T-shirt,1,308.2,409.39,20,327.51,19.31,327.51,5.896003175475558,10,2024
102367,2023-12-29,West,Rajasthan,Home Appliances,Microwave,8,2611.2,3777.57,20,3022.06,3286.88,24176.48,13.59536210399529,12,2023
102368,2024-08-01,Central,Madhya Pradesh,Home Appliances,Fan,3,1323.25,1818.1,30,1272.67,-151.74,3818.01,-3.97432170161943,8,2024
102369,2024-04-09,Central,Madhya Pradesh,Office Supplies,Printer,7,1353.65,1604.49,5,1524.27,1194.34,10669.89,11.193554947614267,4,2024
102370,2023-07-29,North,Haryana,Clothing,Jeans,5,3180.44,4348.24,0,4348.24,5839.0,21741.199999999997,26.856843228524646,7,2023
102371,2024-02-16,Central,Chhattisgarh,Furniture,Chair,6,3578.62,4563.82,0,4563.82,5911.2,27382.92,21.587179161316616,2,2024
102372,2024-10-18,Central,Madhya Pradesh,Home Appliances,Fan,4,4621.05,5605.41,0,5605.41,3937.44,22421.64,17.56089206677121,10,2024
102373,2024-04-12,East,West Bengal,Clothing,T-shirt,8,2368.45,3611.52,10,3250.37,7055.36,26002.96,27.132911022437444,4,2024
102374,2023-08-17,North,Delhi,Electronics,Headphones,4,3478.57,5087.84,20,4070.27,2366.8,16281.08,14.53711915917126,8,2023
102375,2024-05-02,West,Maharashtra,Office Supplies,Pen,5,4992.09,7500.1,30,5250.07,1289.9,26250.35,4.913839244048175,5,2024
102376,2024-11-15,West,Gujarat,Office Supplies,Pen,1,3362.86,5351.76,0,5351.76,1988.9,5351.76,37.16347519320747,11,2024
102377,2023-12-05,North,Haryana,Electronics,Headphones,4,3685.17,4373.52,15,3717.49,129.28,14869.96,0.8694038181676347,12,2023
102378,2023-01-16,North,Delhi,Home Appliances,Microwave,6,4108.44,5098.81,30,3569.17,-3235.62,21415.02,-15.109115004328736,1,2023
102379,2023-01-24,North,Haryana,Office Supplies,Printer,1,4118.34,4806.37,10,4325.73,207.39,4325.73,4.794335291384344,1,2023
102380,2023-09-05,West,Gujarat,Electronics,Laptop,4,4356.52,4885.86,30,3420.1,-3745.68,13680.4,-27.379901172480338,9,2023
102381,2024-06-20,South,Tamil Nadu,Furniture,Table,1,3747.03,4638.32,10,4174.49,427.46,4174.49,10.239813725748535,6,2024
102382,2024-12-04,West,Maharashtra,Home Appliances,Microwave,1,1102.54,1735.2,10,1561.68,459.14,1561.68,29.4003893243174,12,2024
102383,2023-07-25,South,Karnataka,Electronics,Laptop,5,1976.18,2439.06,20,1951.25,-124.65,9756.25,-1.2776425368353619,7,2023
102384,2023-04-26,East,West Bengal,Home Appliances,Mixer,5,2735.56,3526.04,10,3173.44,2189.4,15867.2,13.798275688212161,4,2023
102385,2023-01-30,North,Punjab,Office Supplies,Printer,5,937.91,1476.95,15,1255.41,1587.5,6277.05,25.29054253192184,1,2023
102386,2024-03-22,East,Bihar,Clothing,Jacket,7,2710.77,3432.97,15,2918.02,1450.75,20426.14,7.102418763408065,3,2024
102387,2024-10-22,East,West Bengal,Home Appliances,Mixer,4,3965.38,6017.11,10,5415.4,5800.08,21661.6,26.77586143221184,10,2024
102388,2024-11-26,Central,Madhya Pradesh,Clothing,T-shirt,1,2255.76,3245.73,10,2921.16,665.4,2921.16,22.778622191184326,11,2024
102389,2024-02-26,East,Bihar,Office Supplies,Printer,7,4273.27,5929.04,0,5929.04,11590.39,41503.28,27.926443403991204,2,2024
102390,2024-09-24,West,Gujarat,Home Appliances,Mixer,1,3945.61,5410.58,20,4328.46,382.85,4328.46,8.844947163656357,9,2024
102391,2023-10-12,Central,Madhya Pradesh,Electronics,Mobile,8,3101.2,4531.8,30,3172.26,568.48,25378.08,2.240043376015837,10,2023
102392,2023-05-12,South,Kerala,Furniture,Chair,7,3134.22,3455.49,5,3282.72,1039.5,22979.039999999997,4.5236876736364975,5,2023
102393,2024-10-21,West,Rajasthan,Office Supplies,Pen,6,1879.02,2985.75,30,2090.02,1266.0,12540.119999999999,10.095597171318936,10,2024
102394,2023-04-27,South,Karnataka,Electronics,Mobile,8,3623.78,5442.65,0,5442.65,14550.96,43541.2,33.4188309003886,4,2023
102395,2023-07-18,North,Delhi,Clothing,T-shirt,1,2401.95,3415.67,5,3244.89,842.94,3244.89,25.977459944713075,7,2023
102396,2023-04-27,North,Punjab,Electronics,Mobile,8,886.01,1279.99,10,1151.99,2127.84,9215.92,23.088742089775085,4,2023
102397,2024-12-23,North,Delhi,Clothing,Jacket,7,4958.0,6690.83,5,6356.29,9788.03,44494.03,21.998524296405613,12,2024
102398,2023-11-08,South,Tamil Nadu,Office Supplies,Notebook,8,3795.33,5139.99,20,4111.99,2533.28,32895.92,7.700894214236903,11,2023
102399,2024-12-05,North,Delhi,Furniture,Chair,4,4203.95,6283.26,0,6283.26,8317.24,25133.04,33.09285307308627,12,2024
102400,2024-01-06,East,Odisha,Office Supplies,Pen,6,3716.05,5282.86,5,5018.72,7816.02,30112.32,25.95621991264705,1,2024
102401,2024-03-23,West,Maharashtra,Office Supplies,Printer,2,3224.06,4909.02,10,4418.12,2388.12,8836.24,27.02642753026174,3,2024
102402,2024-07-11,North,Delhi,Electronics,Laptop,2,3754.09,4669.64,0,4669.64,1831.1,9339.28,19.60643647047738,7,2024
102403,2024-12-23,North,Punjab,Electronics,Headphones,7,1075.68,1634.7,5,1552.97,3341.03,10870.79,30.734012891427394,12,2024
102404,2024-10-12,Central,Madhya Pradesh,Electronics,Headphones,1,4992.82,5907.7,5,5612.32,619.5,5612.32,11.038215924965078,10,2024
102405,2023-04-21,Central,Chhattisgarh,Office Supplies,Notebook,5,2148.73,3214.12,15,2732.0,2916.35,13660.0,21.349560761346996,4,2023
102406,2023-03-24,Central,Madhya Pradesh,Office Supplies,Pen,6,1130.34,1321.51,20,1057.21,-438.78,6343.26,-6.917263363002619,3,2023
102407,2024-05-11,Central,Chhattisgarh,Home Appliances,Mixer,1,2730.04,3268.46,30,2287.92,-442.12,2287.92,-19.32410224133711,5,2024
102408,2023-06-02,South,Karnataka,Electronics,Mobile,1,1755.13,2358.83,5,2240.89,485.76,2240.89,21.677101508775532,6,2023
102409,2023-12-07,East,Bihar,Furniture,Sofa,3,2856.81,4051.88,10,3646.69,2369.64,10940.07,21.66019047410117,12,2023
102410,2024-04-01,Central,Chhattisgarh,Office Supplies,Printer,5,4545.0,5541.5,20,4433.2,-559.0,22166.0,-2.521880357303979,4,2024
102411,2023-10-11,Central,Madhya Pradesh,Clothing,T-shirt,1,1001.05,1282.64,30,897.85,-103.2,897.85,-11.494124853817453,10,2023
102412,2024-03-29,Central,Chhattisgarh,Electronics,Laptop,2,2350.87,3656.61,0,3656.61,2611.48,7313.22,35.7090310424136,3,2024
102413,2023-10-02,North,Punjab,Office Supplies,Printer,4,4243.98,6412.07,15,5450.26,4825.12,21801.04,22.132522118210872,10,2023
102414,2024-05-11,West,Rajasthan,Furniture,Table,8,3273.14,4600.24,20,3680.19,3256.4,29441.52,11.060570242297272,5,2024
102415,2023-02-20,East,Odisha,Clothing,T-shirt,2,1634.31,2051.33,20,1641.06,13.5,3282.12,0.4113195129976966,2,2023
102416,2023-06-19,East,Bihar,Home Appliances,Fan,7,552.19,843.87,0,843.87,2041.76,5907.09,34.56456563214713,6,2023
102417,2023-05-09,Central,Madhya Pradesh,Clothing,Jeans,7,1788.83,2312.22,30,1618.55,-1191.96,11329.85,-10.520527632757714,5,2023
102418,2024-03-11,North,Delhi,Office Supplies,Pen,4,1173.45,1460.23,20,1168.18,-21.08,4672.72,-0.45112910681573043,3,2024
102419,2023-08-17,Central,Madhya Pradesh,Clothing,T-shirt,2,4507.04,4988.7,30,3492.09,-2029.9,6984.18,-29.064256648597258,8,2023
102420,2024-02-25,Central,Madhya Pradesh,Electronics,Mobile,1,3657.78,5812.22,20,4649.78,992.0,4649.78,21.334342700084736,2,2024
102421,2023-09-30,North,Haryana,Furniture,Sofa,7,3797.01,4594.94,5,4365.19,3977.26,30556.329999999998,13.016157372302239,9,2023
102422,2024-04-30,Central,Madhya Pradesh,Office Supplies,Pen,3,1810.94,2718.08,0,2718.08,2721.42,8154.24,33.374293619025195,4,2024
102423,2023-11-26,North,Punjab,Clothing,Jeans,4,4889.23,6964.9,0,6964.9,8302.68,27859.6,29.801863630490033,11,2023
102424,2023-05-22,Central,Chhattisgarh,Home Appliances,Fan,4,3734.12,5779.36,10,5201.42,5869.2,20805.68,28.209604300364134,5,2023
102425,2023-06-25,Central,Madhya Pradesh,Home Appliances,Fan,8,4243.14,6494.86,15,5520.63,10219.92,44165.04,23.140293770819635,6,2023
102426,2024-05-07,North,Haryana,Office Supplies,Printer,6,4013.31,4701.42,10,4231.28,1307.82,25387.68,5.151396267796033,5,2024
102427,2024-07-09,North,Punjab,Clothing,Jacket,7,3399.18,4007.06,20,3205.65,-1354.71,22439.55,-6.037153151466942,7,2024
102428,2023-09-24,North,Punjab,Home Appliances,Mixer,2,2961.49,4586.21,30,3210.35,497.72,6420.7,7.751802762938621,9,2023
102429,2024-07-18,South,Kerala,Home Appliances,Microwave,8,489.19,650.07,10,585.06,766.96,4680.48,16.386353536389432,7,2024
102430,2024-03-10,West,Rajasthan,Office Supplies,Notebook,5,2258.8,2852.69,15,2424.79,829.95,12123.95,6.845541263367137,3,2024
102431,2023-01-15,Central,Madhya Pradesh,Home Appliances,Mixer,6,2514.82,3035.91,0,3035.91,3126.54,18215.46,17.16421106027517,1,2023
102432,2024-05-25,East,West Bengal,Electronics,Mobile,1,1480.68,1970.65,10,1773.59,292.91,1773.59,16.515090860909233,5,2024
102433,2023-10-15,South,Karnataka,Furniture,Chair,2,339.99,388.61,15,330.32,-19.34,660.64,-2.9274642770646646,10,2023
102434,2024-02-12,South,Karnataka,Clothing,Jacket,5,2130.75,3237.19,15,2751.61,3104.3,13758.050000000001,22.563517358928046,2,2024
102435,2024-03-31,East,Bihar,Clothing,Jeans,3,3923.05,5419.24,10,4877.32,2862.81,14631.96,19.565458079437068,3,2024
102436,2024-10-19,Central,Madhya Pradesh,Office Supplies,Printer,4,3738.89,5196.29,10,4676.66,3751.08,18706.64,20.052131221854914,10,2024
102437,2023-08-07,East,West Bengal,Home Appliances,Mixer,3,347.54,535.17,0,535.17,562.89,1605.5099999999998,35.05988751237925,8,2023
102438,2023-09-13,West,Gujarat,Electronics,Laptop,6,3851.06,4859.54,30,3401.68,-2696.28,20410.079999999998,-13.210531266903413,9,2023
102439,2023-02-23,West,Gujarat,Clothing,T-shirt,5,4825.23,5692.46,15,4838.59,66.8,24192.95,0.2761134958737979,2,2023
102440,2023-10-06,South,Kerala,Electronics,Laptop,1,2913.05,3506.26,10,3155.63,242.58,3155.63,7.687213012932441,10,2023
102441,2023-07-17,South,Kerala,Home Appliances,Microwave,6,3716.12,5716.71,15,4859.2,6858.48,29155.199999999997,23.52403687849852,7,2023
102442,2024-10-17,South,Kerala,Furniture,Table,4,846.06,1026.81,15,872.79,106.92,3491.16,3.0625923761729625,10,2024
102443,2024-12-20,East,Odisha,Home Appliances,Microwave,6,2382.97,3577.97,5,3399.07,6096.6,20394.420000000002,29.893470861147314,12,2024
102444,2024-02-10,North,Haryana,Furniture,Chair,4,3823.65,5422.42,15,4609.06,3141.64,18436.24,17.040567924913102,2,2024
102445,2024-11-22,North,Punjab,Furniture,Chair,4,3823.22,5840.56,15,4964.48,4565.04,19857.92,22.988510377723347,11,2024
102446,2024-05-11,West,Maharashtra,Office Supplies,Printer,3,1174.37,1362.82,20,1090.26,-252.33,3270.7799999999997,-7.714673564103975,5,2024
102447,2023-11-10,West,Maharashtra,Furniture,Table,3,2906.45,3245.82,10,2921.24,44.37,8763.72,0.5062918486670044,11,2023
102448,2023-06-03,South,Kerala,Home Appliances,Mixer,2,1175.77,1791.56,10,1612.4,873.26,3224.8,27.079508806747704,6,2023
102449,2023-07-14,West,Gujarat,Home Appliances,Mixer,1,3058.62,4356.85,30,3049.79,-8.83,3049.79,-0.2895281314451159,7,2023
102450,2024-12-14,North,Haryana,Clothing,Jacket,4,2880.11,4281.66,30,2997.16,468.2,11988.64,3.9053637443446463,12,2024
102451,2024-07-13,West,Maharashtra,Office Supplies,Pen,3,3342.04,5186.02,30,3630.21,864.51,10890.630000000001,7.93810826370926,7,2024
102452,2023-05-16,East,West Bengal,Home Appliances,Microwave,3,3324.56,4605.77,0,4605.77,3843.63,13817.310000000001,27.817498485595245,5,2023
102453,2024-07-22,North,Punjab,Furniture,Sofa,7,3217.03,4178.59,15,3551.8,2343.39,24862.600000000002,9.425361788388985,7,2024
102454,2023-08-17,North,Punjab,Electronics,Mobile,2,1184.43,1306.74,30,914.72,-539.42,1829.44,-29.48552562532797,8,2023
102455,2024-05-30,North,Punjab,Electronics,Mobile,7,760.59,1022.5,0,1022.5,1833.37,7157.5,25.614669926650365,5,2024
102456,2024-12-09,North,Delhi,Home Appliances,Mixer,7,3016.35,4442.37,5,4220.25,8427.3,29541.75,28.52674604585036,12,2024
102457,2024-10-25,West,Rajasthan,Home Appliances,Microwave,7,3254.86,4712.27,20,3769.82,3604.72,26388.74,13.660068650492596,10,2024
